codigo_ine,nombre,provincia,ccaa,poblacion,superficie_km2,lat_centro,lon_centro,n_alojamientos_osm,n_vut_oficial,plazas_vut,n_vut_con_plazas,pct_vut_con_plazas,n_vut_geolocalizadas,pct_vut_geolocalizadas,plazas_hoteleras,n_establecimientos_hoteleros,origen_hotelero,n_restauracion,n_atracciones,n_camping,n_transporte,origen_osm,origen_vut,cobertura_vut,saturacion_plazas_1000hab,densidad_plazas_km2,plazas_totales,saturacion_total_1000hab,pct_plazas_hoteleras,n_servicios,densidad_servicios_km2,servicios_1000hab,dist_transporte_km,atracciones_1000hab,indice_demanda,indice_saturacion,indice_oportunidad,indice_riesgo
42198,Valtajeros,Soria,Castilla y León,16,22.9127,41.93916686669862,-2.2357297880830465,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,23.83,0.0,13.9,,,
42200,Velamazán,Soria,Castilla y León,66,71.5381,41.46110857189672,-2.7257986026685983,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,14.23,0.0,16.7,,,
42201,Velilla de la Sierra,Soria,Castilla y León,26,18.5608,41.797003885611126,-2.409465003361177,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.08,0.0,22.8,,,
42202,Velilla de los Ajos,Soria,Castilla y León,15,19.6661,41.495695784181,-2.2735636706837883,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,20.98,0.0,14.4,,,
42204,Viana de Duero,Soria,Castilla y León,47,56.1228,41.52106215567896,-2.4595504559213794,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.52,0.0,22.4,,,
42205,Villaciervos,Soria,Castilla y León,86,81.2763,41.76920693145795,-2.6666745769217206,1,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.012,11.63,15.17,0.0,45.9,,,
42206,Villanueva de Gormaz,Soria,Castilla y León,6,21.413,41.46583459237959,-3.0550536398937607,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,13.62,0.0,17.1,,,
42207,Villar del Ala,Soria,Castilla y León,50,11.6938,41.908581953126834,-2.5654961430799226,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,12.29,0.0,18.0,,,
42208,Villar del Campo,Soria,Castilla y León,29,25.2737,41.80468472395461,-2.1371886619931475,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,12.91,0.0,17.6,,,
42209,Villar del Río,Soria,Castilla y León,155,126.9385,42.071152406601655,-2.381878104003708,1,,,,,,,,,eoh_provincia,1,2,1,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.024,19.35,28.64,12.9,64.6,,,
42211,"Villares de Soria, Los",Soria,Castilla y León,72,14.3634,41.87430490681823,-2.3659498958883427,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,10.86,0.0,18.9,,,
42212,Villasayas,Soria,Castilla y León,59,61.7105,41.36035892466346,-2.630126694602787,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,16.67,0.0,15.6,,,
42213,Villaseca de Arciel,Soria,Castilla y León,23,21.5507,41.618315642430446,-2.151070081262385,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,22.48,0.0,14.1,,,
42215,Vinuesa,Soria,Castilla y León,826,142.9357,41.95289029250426,-2.773720144650565,8,,,,,,,,,eoh_provincia,16,8,3,0,join_espacial,sin_dato,sin_registro,,,,,,24,0.168,29.06,17.76,9.69,75.0,,,
42216,Vizmanos,Soria,Castilla y León,31,24.2877,42.02460207405079,-2.423044870284211,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,23.09,0.0,14.0,,,
42217,Vozmediano,Soria,Castilla y León,29,16.6067,41.84005848895574,-1.8418287911271531,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.06,34.48,7.07,34.48,80.0,,,
42218,Yanguas,Soria,Castilla y León,104,54.2504,42.115566454708016,-2.336341946923095,2,,,,,,,,,eoh_provincia,3,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.092,48.08,22.74,19.23,74.1,,,
42219,Yelo,Soria,Castilla y León,40,24.9302,41.21877128860974,-2.5411765560879136,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,10.01,0.0,19.5,,,
43001,Aiguamúrcia,Tarragona,Cataluña,987,73.2937,41.36297543650405,1.4243505093912856,2,,,,,,,,,eoh_provincia,7,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,9,0.123,9.12,10.11,2.03,66.5,,,
43002,Albinyana,Tarragona,Cataluña,2718,19.6234,41.24200945345988,1.492889619399553,0,,,,,,,,,eoh_provincia,4,14,0,0,join_espacial,sin_dato,sin_registro,,,,,,18,0.917,6.62,3.76,5.15,77.6,,,
43003,"Albiol, L'",Tarragona,Cataluña,557,20.4246,41.24583793734543,1.10455604744655,0,,,,,,,,,eoh_provincia,1,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.196,7.18,5.06,5.39,73.4,,,
43004,Alcanar,Tarragona,Cataluña,10104,46.9257,40.57358430945401,0.5204934494713908,5,,,,,,,,,eoh_provincia,31,6,3,0,join_espacial,sin_dato,sin_registro,,,,,,37,0.788,3.66,6.22,0.59,63.9,,,
43005,Alcover,Tarragona,Cataluña,5362,46.3413,41.26554649544485,1.1675356610881182,1,,,,,,,,,eoh_provincia,5,2,1,1,join_espacial,sin_dato,sin_registro,,,,,,7,0.151,1.31,0.71,0.37,56.1,,,
43006,Aldover,Tarragona,Cataluña,901,20.3071,40.86705458945713,0.4746672223115796,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.049,1.11,7.8,0.0,35.9,,,
43007,"Aleixar, L'",Tarragona,Cataluña,1009,26.1832,41.2083484430309,1.0503969683058976,1,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.115,2.97,5.23,1.98,60.4,,,
43008,Alfara de Carles,Tarragona,Cataluña,355,64.1454,40.85391586359282,0.3683606349992114,1,,,,,,,,,eoh_provincia,1,8,0,0,join_espacial,sin_dato,sin_registro,,,,,,9,0.14,25.35,13.99,22.54,76.8,,,
43009,Alforja,Tarragona,Cataluña,2024,38.0871,41.20506201809295,0.9614746158463268,0,,,,,,,,,eoh_provincia,1,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.21,3.95,6.65,3.46,65.6,,,
43010,Alió,Tarragona,Cataluña,496,7.2502,41.29743092201922,1.3068629673899383,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,4.12,0.0,24.7,,,
43011,Almoster,Tarragona,Cataluña,1384,5.9802,41.199740570873104,1.1007185049487769,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.167,0.72,3.84,0.72,52.4,,,
43012,Altafulla,Tarragona,Cataluña,5870,6.9161,41.151767068439725,1.3805522425595649,4,,,,,,,,,eoh_provincia,32,10,4,0,join_espacial,sin_dato,sin_registro,,,,,,42,6.073,7.16,1.79,1.7,78.5,,,
43013,"Ametlla de Mar, L'",Tarragona,Cataluña,7446,66.8039,40.90742239307135,0.7757618896107835,4,,,,,,,,,eoh_provincia,61,7,5,1,join_espacial,sin_dato,sin_registro,,,,,,68,1.018,9.13,3.14,0.94,76.4,,,
43014,Amposta,Tarragona,Cataluña,23080,137.876,40.676063977347866,0.638806324381917,12,,,,,,,,,eoh_provincia,41,22,6,1,join_espacial,sin_dato,sin_registro,,,,,,63,0.457,2.73,6.59,0.95,61.2,,,
43015,Arbolí,Tarragona,Cataluña,138,20.9439,41.23847748364263,0.9569166028314998,1,,,,,,,,,eoh_provincia,0,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.334,50.72,9.69,50.72,86.1,,,
43016,"Arboç, L'",Tarragona,Cataluña,5721,14.2275,41.27313832726766,1.6069346990042668,1,,,,,,,,,eoh_provincia,4,3,0,1,join_espacial,sin_dato,sin_registro,,,,,,7,0.492,1.22,0.55,0.52,60.3,,,
43017,"Argentera, L'",Tarragona,Cataluña,139,9.9647,41.131185236081706,0.9035125427766852,0,,,,,,,,,eoh_provincia,2,8,1,1,join_espacial,sin_dato,sin_registro,,,,,,10,1.004,71.94,2.0,57.55,95.9,,,
43018,Arnes,Tarragona,Cataluña,461,43.3053,40.87625130475139,0.2759076362969965,3,,,,,,,,,eoh_provincia,4,8,1,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.277,26.03,19.74,17.35,76.8,,,
43019,Ascó,Tarragona,Cataluña,1589,74.4202,41.16418863978417,0.5506099649734593,0,,,,,,,,,eoh_provincia,0,3,1,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.04,1.89,2.54,1.89,54.9,,,
43020,Banyeres del Penedès,Tarragona,Cataluña,3395,12.2245,41.27076652504552,1.5598154694171025,3,,,,,,,,,eoh_provincia,8,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,11,0.9,3.24,2.95,0.88,67.1,,,
43021,Barberà de la Conca,Tarragona,Cataluña,476,26.3831,41.41113686373822,1.22953890188466,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.076,4.2,6.57,0.0,48.4,,,
43022,Batea,Tarragona,Cataluña,1875,127.819,41.10431724717521,0.2956918954839453,2,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.016,1.07,12.96,1.07,39.5,,,
43023,Bellmunt del Priorat,Tarragona,Cataluña,290,9.0068,41.158891959609136,0.7597512411791153,0,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.222,6.9,5.27,6.9,74.0,,,
43024,Bellvei,Tarragona,Cataluña,2460,8.3176,41.23425682198304,1.5679539772629143,0,,,,,,,,,eoh_provincia,2,0,1,1,join_espacial,sin_dato,sin_registro,,,,,,2,0.24,0.81,1.19,0.0,47.6,,,
43025,Benifallet,Tarragona,Cataluña,706,62.2848,40.967673289405575,0.5238414621971118,3,,,,,,,,,eoh_provincia,9,12,0,5,join_espacial,sin_dato,sin_registro,,,,,,21,0.337,29.75,0.96,17.0,91.2,,,
43026,Benissanet,Tarragona,Cataluña,1186,23.1763,41.06826308401835,0.5843173897313853,1,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.086,1.69,4.42,0.0,43.6,,,
43027,"Bisbal de Montsant, La",Tarragona,Cataluña,214,14.1047,41.28249395924738,0.7213938164202132,0,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.142,9.35,16.26,9.35,67.8,,,
43028,"Bisbal del Penedès, La",Tarragona,Cataluña,4278,32.6861,41.28049249266059,1.4814024839425852,0,,,,,,,,,eoh_provincia,4,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,5,0.153,1.17,0.84,0.23,54.6,,,
43029,Blancafort,Tarragona,Cataluña,392,14.5201,41.4493940315168,1.1508952436511166,1,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.73,0.0,22.2,,,
43030,Bonastre,Tarragona,Cataluña,777,25.0434,41.22502217006033,1.436350708854606,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.04,1.29,4.57,1.29,49.7,,,
43031,"Borges del Camp, Les",Tarragona,Cataluña,2319,8.2451,41.17805504537885,1.0174232490853328,0,,,,,,,,,eoh_provincia,0,4,0,1,join_espacial,sin_dato,sin_registro,,,,,,4,0.485,1.72,1.35,1.72,64.6,,,
43032,Bot,Tarragona,Cataluña,548,34.6759,41.01491578667315,0.3729538163482299,2,,,,,,,,,eoh_provincia,1,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.115,7.3,7.41,5.47,69.2,,,
43033,Botarell,Tarragona,Cataluña,1161,11.9627,41.1462574733421,1.004211483121894,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.48,0.0,26.2,,,
43034,Bràfim,Tarragona,Cataluña,697,6.3869,41.27724322136094,1.3417718288880902,0,,,,,,,,,eoh_provincia,2,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.313,2.87,4.66,0.0,52.4,,,
43035,Cabacés,Tarragona,Cataluña,296,31.2617,41.24584819546831,0.7306202309778811,0,,,,,,,,,eoh_provincia,2,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.16,16.89,14.42,10.14,73.8,,,
43036,Cabra del Camp,Tarragona,Cataluña,1388,26.8777,41.39537499748336,1.300351844837302,0,,,,,,,,,eoh_provincia,2,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.149,2.88,2.69,1.44,62.8,,,
43037,Calafell,Tarragona,Cataluña,32624,20.4135,41.208979792895,1.58990809441751,23,,,,,,,,,eoh_provincia,183,44,1,2,join_espacial,sin_dato,sin_registro,,,,,,227,11.12,6.96,2.3,1.35,77.2,,,
43038,Cambrils,Tarragona,Cataluña,37042,35.1363,41.082541551526816,1.0423116603275568,26,,,,,,,7512.0,26.0,eoh_punto_turistico,93,9,5,3,join_espacial,sin_dato,sin_registro,,,,,,102,2.903,2.75,0.3,0.24,66.4,,,
43039,Capafonts,Tarragona,Cataluña,101,13.4241,41.29271344056489,1.0410032516757777,3,,,,,,,,,eoh_provincia,0,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.298,39.6,11.65,39.6,83.5,,,
43040,Capçanes,Tarragona,Cataluña,444,22.4232,41.09479143051383,0.8000383414104,1,,,,,,,,,eoh_provincia,0,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.045,2.25,1.84,2.25,57.7,,,
43041,Caseres,Tarragona,Cataluña,250,42.939,41.042696940105245,0.2819085251226492,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.023,4.0,13.43,4.0,52.7,,,
43042,Castellvell del Camp,Tarragona,Cataluña,3002,5.1686,41.18883830729996,1.0912707915936424,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,3.22,0.0,25.6,,,
43043,"Catllar, El",Tarragona,Cataluña,5375,26.5503,41.1782152979037,1.3072363375444849,1,,,,,,,,,eoh_provincia,4,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.188,0.93,3.22,0.19,51.8,,,
43044,"Sénia, La",Tarragona,Cataluña,5516,109.1181,40.70197961475561,0.2743688096159937,0,,,,,,,,,eoh_provincia,1,13,1,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.128,2.54,18.89,2.36,51.3,,,
43045,Colldejou,Tarragona,Cataluña,155,14.4057,41.100289423053646,0.8736707276386552,1,,,,,,,,,eoh_provincia,2,2,1,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.278,25.81,3.87,12.9,86.6,,,
43046,Conesa,Tarragona,Cataluña,111,29.1071,41.51471698095028,1.2805598278002448,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.034,9.01,16.06,9.01,61.6,,,
43047,Constantí,Tarragona,Cataluña,7108,31.1171,41.16132927913672,1.1920633714019804,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.064,0.28,2.53,0.14,45.1,,,
43048,Corbera d'Ebre,Tarragona,Cataluña,1023,53.5183,41.09859972164733,0.4762655797305505,1,,,,,,,,,eoh_provincia,2,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.093,4.89,5.45,2.93,64.7,,,
43049,Cornudella de Montsant,Tarragona,Cataluña,999,63.0162,41.26899527951408,0.9182313462471544,4,,,,,,,,,eoh_provincia,15,17,2,0,join_espacial,sin_dato,sin_registro,,,,,,32,0.508,32.03,13.94,17.02,81.7,,,
43050,Creixell,Tarragona,Cataluña,4261,10.5097,41.18183081598826,1.4324802587247734,1,,,,,,,,,eoh_provincia,15,1,6,0,join_espacial,sin_dato,sin_registro,,,,,,16,1.522,3.75,1.97,0.23,67.2,,,
43051,Cunit,Tarragona,Cataluña,16385,9.6764,41.20973094793666,1.6304930457354845,1,,,,,,,,,eoh_provincia,32,19,1,1,join_espacial,sin_dato,sin_registro,,,,,,51,5.271,3.11,1.67,1.16,70.1,,,
43052,Xerta,Tarragona,Cataluña,1180,32.5193,40.90294259214291,0.4636915927692464,0,,,,,,,,,eoh_provincia,2,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.123,3.39,5.35,1.69,61.2,,,
43053,Duesaigües,Tarragona,Cataluña,217,13.6577,41.159923975599,0.925325450576558,0,,,,,,,,,eoh_provincia,1,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.073,4.61,1.85,0.0,53.6,,,
43054,"Espluga de Francolí, L'",Tarragona,Cataluña,3863,57.3182,41.42113949264593,1.1044114283669686,6,,,,,,,,,eoh_provincia,8,3,1,1,join_espacial,sin_dato,sin_registro,,,,,,11,0.192,2.85,2.3,0.78,62.5,,,
43055,Falset,Tarragona,Cataluña,2890,32.054,41.160137644111884,0.8155939714086708,4,,,,,,,,,eoh_provincia,8,12,1,0,join_espacial,sin_dato,sin_registro,,,,,,20,0.624,6.92,3.28,4.15,77.3,,,
43056,"Fatarella, La",Tarragona,Cataluña,840,56.5397,41.17138128738341,0.4690512733566616,2,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.035,2.38,8.46,1.19,49.4,,,
43057,"Febró, La",Tarragona,Cataluña,35,16.0328,41.275132815532366,0.9986497092487492,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.062,28.57,12.25,28.57,75.3,,,
43058,"Figuera, La",Tarragona,Cataluña,115,18.7003,41.201175605796855,0.7121909425573772,0,,,,,,,,,eoh_provincia,5,6,0,0,join_espacial,sin_dato,sin_registro,,,,,,11,0.588,95.65,11.35,52.17,87.1,,,
43059,Figuerola del Camp,Tarragona,Cataluña,342,22.7336,41.35850315283432,1.2551081283584666,0,,,,,,,,,eoh_provincia,0,5,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.22,14.62,4.3,14.62,82.7,,,
43060,Flix,Tarragona,Cataluña,3340,116.0963,41.26093424150429,0.5668099885763143,0,,,,,,,,,eoh_provincia,14,6,1,1,join_espacial,sin_dato,sin_registro,,,,,,20,0.172,5.99,4.15,1.8,69.1,,,
43061,Forès,Tarragona,Cataluña,38,16.5788,41.49214102634073,1.2306880899205783,1,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.121,52.63,13.95,26.32,78.9,,,
43062,Freginals,Tarragona,Cataluña,443,17.3976,40.658717158550736,0.5187778112876753,0,,,,,,,,,eoh_provincia,3,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.345,13.54,5.37,6.77,80.6,,,
43063,"Galera, La",Tarragona,Cataluña,726,27.442,40.69460509965058,0.4400388206702431,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.036,1.38,8.92,0.0,35.2,,,
43064,Gandesa,Tarragona,Cataluña,3150,71.1194,41.05410230429952,0.4218008672725398,4,,,,,,,,,eoh_provincia,7,9,0,1,join_espacial,sin_dato,sin_registro,,,,,,16,0.225,5.08,1.64,2.86,72.4,,,
43065,Garcia,Tarragona,Cataluña,551,52.1524,41.14192503812084,0.6524659853409903,0,,,,,,,,,eoh_provincia,3,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.115,10.89,3.95,5.44,75.8,,,
43066,"Garidells, Els",Tarragona,Cataluña,211,3.031,41.2097807876453,1.2450001331510685,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.99,0.0,25.8,,,
43067,Ginestar,Tarragona,Cataluña,800,15.7439,41.029144963644896,0.637849502216946,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.127,2.5,2.45,1.25,60.8,,,
43068,Godall,Tarragona,Cataluña,591,33.9377,40.662283044637526,0.4642719444973743,0,,,,,,,,,eoh_provincia,0,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.118,6.77,4.85,6.77,71.7,,,
43069,Gratallops,Tarragona,Cataluña,226,13.3355,41.19143913430153,0.7726428342018802,3,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.225,13.27,7.44,4.42,76.1,,,
43070,"Guiamets, Els",Tarragona,Cataluña,254,11.7831,41.10582921938099,0.7485454444228575,0,,,,,,,,,eoh_provincia,0,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.085,3.94,1.1,3.94,67.4,,,
43071,Horta de Sant Joan,Tarragona,Cataluña,1150,119.2495,40.93758007445207,0.3232342048156983,3,,,,,,,,,eoh_provincia,7,11,2,0,join_espacial,sin_dato,sin_registro,,,,,,18,0.151,15.65,14.2,9.57,73.0,,,
43072,"Lloar, El",Tarragona,Cataluña,99,6.8001,41.19242333043226,0.7407988713280287,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.147,10.1,8.99,10.1,73.3,,,
43073,Llorac,Tarragona,Cataluña,105,23.4712,41.55631089835968,1.3313988369784966,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,13.32,0.0,17.3,,,
43074,Llorenç del Penedès,Tarragona,Cataluña,2425,4.761,41.28515859227714,1.5447313267815033,0,,,,,,,,,eoh_provincia,14,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,15,3.151,6.19,4.75,0.41,70.5,,,
43075,Margalef,Tarragona,Cataluña,106,34.6874,41.2997800601072,0.7745963877454879,2,,,,,,,,,eoh_provincia,3,5,2,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.231,75.47,19.01,47.17,80.6,,,
43076,Marçà,Tarragona,Cataluña,623,16.1988,41.12658333736404,0.8017802369528225,2,,,,,,,,,eoh_provincia,5,4,0,1,join_espacial,sin_dato,sin_registro,,,,,,9,0.556,14.45,0.88,6.42,86.4,,,
43077,Mas de Barberans,Tarragona,Cataluña,535,79.3854,40.72151645030405,0.355159007782987,0,,,,,,,,,eoh_provincia,0,6,0,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.076,11.21,15.41,11.21,67.4,,,
43078,Masdenverge,Tarragona,Cataluña,1138,14.605,40.714025200090624,0.5310418413385319,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,3.54,0.0,25.2,,,
43079,Masllorenç,Tarragona,Cataluña,573,6.4998,41.26340177279519,1.4300829770121934,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.308,3.49,5.13,1.75,65.2,,,
43080,"Masó, La",Tarragona,Cataluña,307,3.6363,41.23802614012107,1.2203267948940035,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.18,0.0,26.5,,,
43081,Maspujols,Tarragona,Cataluña,915,3.6715,41.18752865654645,1.0343759428105848,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.56,0.0,26.2,,,
43082,"Masroig, El",Tarragona,Cataluña,473,15.8135,41.13199506650678,0.7324533879849006,0,,,,,,,,,eoh_provincia,0,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.063,2.11,4.21,2.11,56.1,,,
43083,"Milà, El",Tarragona,Cataluña,194,3.9803,41.25165410877546,1.2062740545815729,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.9,0.0,25.9,,,
43084,Miravet,Tarragona,Cataluña,703,32.4459,41.04133836414408,0.5780930846176205,0,,,,,,,,,eoh_provincia,3,3,1,2,join_espacial,sin_dato,sin_registro,,,,,,6,0.185,8.53,2.71,4.27,76.4,,,
43085,"Molar, El",Tarragona,Cataluña,295,23.0095,41.16506546434522,0.7069833859837391,0,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.13,10.17,7.91,0.0,57.2,,,
43086,Montblanc,Tarragona,Cataluña,7542,91.6938,41.36129469559258,1.154798036320044,7,,,,,,,,,eoh_provincia,31,17,4,1,join_espacial,sin_dato,sin_registro,,,,,,48,0.523,6.36,1.92,2.25,75.8,,,
43088,Montbrió del Camp,Tarragona,Cataluña,3157,10.5651,41.11777174720334,1.0016988117858308,2,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.284,0.95,3.29,0.32,54.1,,,
43089,Montferri,Tarragona,Cataluña,502,19.4914,41.25995860903109,1.38639971598588,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.051,1.99,4.15,0.0,42.8,,,
43090,"Montmell, El",Tarragona,Cataluña,1958,72.5333,41.3316428749327,1.4872210241760635,0,,,,,,,,,eoh_provincia,5,5,1,0,join_espacial,sin_dato,sin_registro,,,,,,10,0.138,5.11,6.22,2.55,65.8,,,
43091,Mont-ral,Tarragona,Cataluña,174,34.5375,41.2927730708673,1.092295411779936,1,,,,,,,,,eoh_provincia,1,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.232,45.98,7.67,40.23,86.2,,,
43092,Mont-roig del Camp,Tarragona,Cataluña,14615,63.7714,41.05657550550504,0.9561730209785644,20,,,,,,,,,eoh_provincia,95,10,7,0,join_espacial,sin_dato,sin_registro,,,,,,105,1.647,7.18,7.32,0.68,70.1,,,
43093,Móra d'Ebre,Tarragona,Cataluña,5811,45.0004,41.09796921203946,0.5977914124316636,1,,,,,,,,,eoh_provincia,4,1,0,2,join_espacial,sin_dato,sin_registro,,,,,,5,0.111,0.86,4.04,0.17,48.4,,,
43094,Móra la Nova,Tarragona,Cataluña,3350,15.7486,41.09439731180568,0.6679011326355978,1,,,,,,,,,eoh_provincia,3,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,4,0.254,1.19,1.81,0.3,56.1,,,
43095,"Morell, El",Tarragona,Cataluña,3811,5.9035,41.20076784405592,1.216096837108176,2,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,4.78,0.0,24.0,,,
43096,"Morera de Montsant, La",Tarragona,Cataluña,150,53.2623,41.268996122053125,0.8373192183796256,1,,,,,,,,,eoh_provincia,4,14,0,0,join_espacial,sin_dato,sin_registro,,,,,,18,0.338,120.0,15.21,93.33,83.9,,,
